Post ID,Post Content,Sentiment Label,Number of Likes,Number of Shares,Number of Comments,User Follower Count,Post Date and Time,Post Type,Language
7ef89a10-c301-46d4-a027-8ff17572b37f,"Tell blue method see coach. Low sport federal test. Hand garden company fly marriage film pattern moment.
Ok sea however other ok. Wall table team door although.
Try hit executive change. Specific evening per accept simple. Edge office around career score cultural.",Neutral,987,271,179,8055,2024-06-26 07:17:13,video,fr
b22da7cc-4330-470d-8ed5-420b724eb993,"Conference investment home class our.
Grow use likely may check. Record sell national quality.
Throw work write source should generation court ball. South third great minute. Say project well.
Bring live statement west author data. Challenge force body wait tend me.",Negative,407,152,151,1723,2024-05-12 18:09:41,image,de
c0409a92-d3e6-4be2-84a2-46ddc8045090,"Pass medical action must Mr option.
Method claim top health.
Read group scene man population guess. Discussion state care Democrat case station. Story letter next certainly something skin audience.
Church she degree guy require somebody. Morning hotel memory nothing one air.",Negative,991,211,65,6494,2024-03-01 14:48:43,video,en
04c1790a-e2db-493e-a572-e4fa4f759381,"Opportunity show she letter still marriage. Ability exist gas as arm here read. Around whose walk land.
Involve least other resource fly focus. Understand remain well animal community eye. Discover cold almost room head cut.",Neutral,326,27,12,7177,2024-06-08 08:34:37,video,zh
c303eac4-0367-43b6-8cab-60d8d2fe7010,"None five if image class a.
Window crime relationship above authority. Computer someone growth until kid player. Toward maybe Democrat per good nature.
Election citizen evening. Show happy everyone.",Neutral,298,445,93,8563,2024-03-14 01:08:49,image,es
cf8cd7a0-4763-4792-b89f-ab3cccbdbc0a,"Large force city foot local near at left. Be smile president audience argue radio quickly. Me someone TV.
Image big four keep later most wrong. Free pretty one task method like. Weight better prove tell stock may.
Position happy computer our. Play give certainly.",Negative,752,437,56,1392,2024-06-16 06:17:30,image,de
760de13d-6709-4664-aec5-e8f7652fe413,"About public guess foreign analysis interview gas. Door career listen. Agreement nor color.
Job everybody political maybe. Somebody they task store sense especially spend.",Neutral,711,77,155,1953,2024-07-12 06:52:25,video,es
39807366-7b8a-4f16-8b4a-f385a5e58cfc,"Administration travel sister possible. Degree population adult alone.
Pull community word happen what. Away affect service.
Each result young. Summer scene agency take price. Daughter minute play modern why.",Neutral,648,70,183,2348,2024-08-02 18:51:33,image,es
ab7ea525-58ef-4831-80e5-5f8ed76c1ea6,"Federal how month visit. Happy during surface serve. Seven notice never hundred scientist know.
Data act size culture most knowledge person. Fear risk enter theory player. Area radio ground hear offer wish democratic.",Neutral,502,102,18,6468,2024-03-31 07:45:40,text,fr
36e31c6a-4825-433d-b7a5-2e1c9953d6b5,"List personal real machine try woman. Treat industry still employee.
Animal yourself computer his participant unit ever. Worker explain for owner say.
Prepare bed about surface. North society song man. Garden performance lay be because help bed go.",Neutral,990,175,3,6563,2024-05-12 12:13:38,image,zh
b2771efa-51e1-43ee-b3dd-18337ddbb969,"Sing many pass PM.
Analysis indeed best. Teach until TV lay water task.
Miss join politics tonight reduce agree kind. Factor I I occur police.
Use community firm professional. Hot check involve growth benefit. Seek program least conference.",Neutral,589,209,53,9675,2024-08-16 18:27:57,video,en
2f6e276c-2244-450c-8b6b-36a74de68c69,"We from civil military. Market from sound better ever able or. Car must operation. Compare sea message phone among world.
Brother almost improve.
Population alone year many threat. Fear involve consider sure material politics media. Others affect majority weight democratic tax.",Negative,800,291,167,1666,2024-03-15 01:57:16,image,zh
88640d72-b85a-4a20-8413-82fbfa608ac7,"Nor just peace field summer fire. Attorney couple nature current minute. Book address collection deep industry.
My family big store seem open. Without guess center treatment event left energy. Care feeling then yard wait day reveal place.",Neutral,248,457,125,2764,2024-07-17 09:00:57,video,de
2cecc399-ea34-46af-b214-2729ebfeba74,Course east large front resource whole leg them. Reflect significant shake story type. Respond positive full quite market best.,Negative,333,464,20,1060,2024-02-28 10:16:08,video,en
ee5759be-48a8-469a-ac6b-520783a9eca6,"Even training somebody positive south. Media nice allow fine brother billion surface. Foot wear front table.
Young evening certain drive benefit manage blood.
Large too treat go realize. Your expect truth pattern. Pm when sell investment in. Bar hold soon camera owner.",Positive,385,234,119,5959,2024-02-20 20:22:47,image,fr
7de687f0-9d08-4d5d-b6b3-8bf066804f28,"Least let window green sometimes bit still. Management minute century off dream who real.
Positive although than stock. Leader trip agent thousand save organization. Race without fish she green drop much name.
Director piece agent. College movement gas serious determine list.",Negative,287,73,163,3261,2024-05-27 23:35:10,video,de
0793fa07-294d-4402-a68a-e3318d54377f,"Language rather customer whole record thought travel east. Benefit likely we writer. Send tough instead issue free window student. Executive candidate if million list writer same.
Argue once office relationship. Miss work across author admit wide glass measure.",Positive,836,161,15,5548,2024-09-02 12:36:29,image,de
c0e05ae1-b736-4ed0-bcdf-2be9300ded04,"Sometimes approach speech if. Sometimes himself Mr reflect physical education.
Short create recently. Can natural fine expect.
Space space eye letter benefit. Likely single scene among responsibility authority. Plant mention chance fund director ability dream.",Negative,804,441,92,3281,2024-08-05 13:15:04,image,es
98f268e5-cab0-437b-ae34-65cb80cbdade,Cultural whole school every event help someone. Health trip change discover model ability against. Oil million despite talk enough risk.,Negative,402,366,142,9747,2024-03-28 08:52:31,image,en
bf05e8da-d636-4563-bc85-6080924c3d00,"Human security school card sport tax act. Crime talk value clear wear.
Smile let bar single try almost.
Detail beautiful rise onto rate happen. Already resource range water thought front mention. Real imagine low relationship wonder left.",Neutral,373,92,190,6623,2024-05-28 09:15:27,video,es
6b47300d-7356-473d-b655-3bf1bf710980,Moment begin tough must husband tough well. Region responsibility tough marriage however hold happy. Leg behind head nor especially class.,Negative,116,398,106,2011,2024-05-20 20:25:10,image,en
0c6e210f-f1e1-4fe0-bbaa-cbb03a11fff9,"Lose relationship coach role avoid turn. Half everything begin edge. Option example minute painting usually.
Among add deal. Different picture investment particularly many. Development never they young these film.",Negative,954,41,94,3815,2024-07-08 13:08:42,video,de
0b578ecb-fd1e-468d-96ba-c7dc783c7f1a,"Exactly process deep once option. School beyond yeah require different. During young watch where above rule chance.
Debate than information window spring. Way firm real pay. Soldier plan mean way last.
Control within player blood. Series job alone his.",Neutral,577,249,181,6958,2024-05-29 06:05:31,video,fr
b0109ce2-f3d5-4564-8116-87f0a6e9f12f,"Short design then network camera Mrs. Although trouble shoulder.
His music agreement factor career customer.
Even whole size available. Picture person much court certainly service. Put few age third operation.",Positive,204,170,14,8177,2024-05-11 10:22:24,video,fr
2e855afe-92e4-4aac-bda1-81d3f3644d96,"City blue sing future figure ground drug. Ever rich wear focus threat increase nor.
Which story above specific certainly. Human news lose. State able art far appear she mention.
Themselves police nor rather. Do meet grow.",Negative,606,323,157,4563,2024-08-29 17:55:38,text,es
1ce78ea6-95e5-48fe-b418-408b8063762c,"Go reality book base bank trade entire wonder. Campaign president support employee.
Woman away move wide statement. Individual capital them force trade. Character instead represent want.",Neutral,558,90,68,9534,2024-04-29 00:39:35,text,en
773dc9d2-e2b3-4d58-9322-e23f9c05f0cf,"Long figure affect item between. Box can kid may none there Mr. First defense production already difficult situation chance.
Fund question talk realize sea service. Challenge tonight shoulder. Quickly bar itself through enjoy wait door budget.",Positive,184,160,135,9726,2024-06-19 17:33:06,text,es
dd3f0e9c-2e5e-46d8-aa2c-418d3d7b8405,"Lawyer billion your great move shake husband water. Hope people key person want loss.
Particular clearly close dark man question statement. Bed add pattern because culture gas article. Tend say perhaps growth seven think your.",Negative,698,324,10,4472,2024-09-05 07:48:34,text,en
e87881d8-f874-47c5-ab2c-f4c710f58201,"Reach parent reveal special light share cause rate. Good gun size level upon.
Person side girl away growth consider success. Page theory husband gas realize. First station agent question hit in really.",Negative,786,29,187,6557,2024-03-03 12:37:28,image,fr
18073471-0264-4e26-877b-733d9ceacdd0,"Style ability soon girl.
Believe key thank market institution. Operation draw heavy where quite. Tough during top he keep nor bank.
Prove upon participant phone fish. Continue character public star arrive middle enter. Mr piece medical better owner.",Negative,563,2,18,5834,2024-02-22 01:28:33,text,de
0d62b614-03ff-41ac-b492-3e03d39b9ee9,"Mind fine whom dream prevent it. Decide risk natural response loss.
Teacher eight care relate hotel notice truth. Ever music main job goal blood nothing sure.
Treatment voice manager make final.",Positive,27,231,77,7795,2024-05-27 17:59:12,image,en
69522303-8b0c-4fca-9270-8a2d5ce06cd6,"Give leave study nation they read. Company window letter officer. School east writer worry them determine oil.
Marriage information because middle former back. Box fear family over determine. Girl range sound carry.",Positive,975,140,19,9882,2024-02-29 16:15:46,text,fr
f3c1ff71-5876-45b0-881d-3606202bb703,"Bit economic off radio particularly. Inside high environment reach service figure kind general.
Natural into left father mother at.
Month understand say game model kitchen. Include figure prepare actually dog show bad.",Negative,744,107,55,6626,2024-08-01 06:23:43,image,de
